,Room_ID,Title,Event,Club,Duration,Users,Max Room Size,Moderators,Speakers,Listeners,Bounce,Stickiness,Total User Time,Avg User Time,Avg User Time [New Members],Avg User Time [Old Members],Avg Speaker Time,Avg Listener Time,New Users,New Users Pct,Old Users,Old Users Pct,Followers
531,2zDAKw1,Just horse girl tingz,2021-05-23 22:08:03,The Green Buttwhole,1.2641666666666669,111.0,22.0,,16.0,95.0,0.6577,0.3423,1612.0166666666669,14.522672672672677,,,47.016666666666666,9.05,,,,,
532,MR2ylJXN,Ask ALL White People Hard Questions,2021-05-24 01:42:39,Living in Luxury,7.551388888888889,6537.0,484.0,,178.0,6359.0,0.4447,0.5553,203515.7333333333,31.13289480393657,,,102.56666666666668,29.133333333333333,,,,,
533,M5DjW77,Ask ALL White People Hard Questions: Season 1 Episode 2,2021-05-24 20:47:12,Living in Luxury,12.44027777777778,6493.0,363.0,,205.0,6288.0,0.4562,0.5438000000000001,271174.7166666667,41.76416397145644,,,179.71666666666667,37.266666666666666,,,,,
534,ybODjLn,Did you hear Roasting Marshmallows is returning June 20?,2021-05-25 04:25:02,The Green Buttwhole,7.184722222222222,149.0,13.0,,24.0,125.0,0.7383,0.2617,4528.366666666667,30.3917225950783,,,93.71666666666664,18.233333333333334,,,,,
536,260lG94,Do YOU Believe In God? Why & Why Not?,2021-05-27 00:22:12,Living in Luxury,1.5866666666666664,1208.0,185.0,,173.0,1035.0,0.4363,0.5637,16021.05,13.262458609271524,,,26.1,11.116666666666667,,,,,
537,gJ4rQeY,Black Men Saying Black Women Don’t Deserve Respect? OBSURD,2021-05-28 20:56:35,Living in Luxury,5.064722222222223,9943.0,781.0,,343.0,9600.0,0.5644,0.4356,205325.1,20.650216232525395,,,75.7,18.683333333333334,,,,,
538,gE4qL4Z,Tip A Black Queen: APPRECIATE A BLACK QUEEN,2021-05-29 02:41:02,Living in Luxury,3.106111111111112,2161.0,490.0,,119.0,2042.0,0.683,0.3169999999999999,23341.9,10.801434521055066,,,47.43333333333333,8.666666666666666,,,,,
539,PD8oD2Y,The whole is greater than the sum of its parts,2021-05-29 03:37:06,The Green Buttwhole,20.80527777777778,537.0,16.0,,34.0,503.0,0.6965,0.3035,24646.65,45.89692737430168,,,267.51666666666665,30.91666666666667,,,,,
541,PAaR2Xd,STOP Going For High Maintenance WOMEN If Your BROKE,2021-05-30 21:14:43,Living in Luxury,4.467222222222222,11199.0,665.0,,415.0,10784.0,0.5517,0.4483,196072.5833333333,17.508043872964848,,,78.35000000000001,15.166666666666666,,,,,
542,Wr63AdY,Trivia Game Night -  Mimi’s Birthday,2021-05-31 01:38:02,The Green Buttwhole,2.5597222222222222,146.0,25.0,,34.0,112.0,0.4452,0.5548,3857.866666666667,26.423744292237444,,,53.73333333333333,18.133333333333333,,,,,
543,WEZk2,[Untitled],2021-05-31 06:07:23,The Green Buttwhole,6.9125,390.0,21.0,,34.0,356.0,0.7744,0.2256,6316.366666666667,16.195811965811966,,,82.11666666666666,9.9,,,,,
545,ME6kLyz,Getting Shit Off My Chest!!,2021-06-04 17:04:09,Living in Luxury,1.8030555555555556,2230.0,230.0,,69.0,2161.0,0.5623,0.4377,22488.86666666667,10.084693572496263,,,45.10000000000001,8.966666666666667,,,,,
547,2jdvLNz,Open Call for JURY⚖️DUTY creator first show,2021-06-05 01:08:29,The Green Buttwhole,1.4930555555555556,117.0,26.0,,22.0,95.0,0.4957,0.5043,2183.2666666666664,18.660398860398857,,,39.21666666666667,13.9,,,,,
548,3g4Oz1,Let’s Pre-game for the return of Black Card Revoked,2021-06-06 02:33:28,The Green Buttwhole,1.7805555555555554,54.0,15.0,,18.0,36.0,0.5556,0.4444,593.4000000000001,10.98888888888889,,,18.433333333333334,7.266666666666667,,,,,
551,ZgrLEdA,Uplift & Tip Your Fav CH Influencer For Their Hardwork,2021-06-07 21:14:01,Living in Luxury,1.580277777777778,858.0,114.0,,97.0,761.0,0.5874,0.4125999999999999,10061.2,11.726340326340328,,,33.9,8.9,,,,,
552,7L5y4V1,They Are Having A BOT PARTY ON CH TODAY,2021-06-08 17:37:09,Living in Luxury,1.1511111111111112,1645.0,558.0,,101.0,1544.0,0.5094,0.4906,27318.766666666663,16.607152988855116,,,18.5,16.483333333333334,,,,,
553,xoQbwK68,Botmani,2021-06-08 18:09:24,The Bomani Effect,5.3341666666666665,27727.0,7340.0,,78.0,27649.0,0.5335,0.4665,538654.2333333334,19.427065074957024,,,88.1,19.23333333333333,,,,,
554,PrbkvDZL,ISSA CLUBHOUSE DAY PARTY,2021-06-08 18:55:06,Living in Luxury,1.1366666666666667,435.0,46.0,,56.0,379.0,0.692,0.308,3235.4000000000005,7.437701149425289,,,23.03333333333333,5.133333333333334,,,,,
555,3zaBDD1,Come say it with ya chest lil biihhhhhhh,2021-06-09 06:23:36,GBW,3.674444444444444,322.0,23.0,,21.0,301.0,0.7236,0.2764,4386.316666666667,13.622101449275362,,,85.36666666666666,8.616666666666667,,,,,
556,PD8eona,Your’e not less independent - if a man’s investing in you,2021-06-10 16:39:56,Living in Luxury,1.3844444444444444,3271.0,569.0,,136.0,3135.0,0.6163,0.3837,27424.65,8.384179150107,,,29.149999999999995,7.483333333333333,,,,,
557,WZAKEYM,"I am coming for you! Yes this room is about you, you lil....",2021-06-10 21:06:43,GBW,1.568888888888889,69.0,16.0,,26.0,43.0,0.4203,0.5797,1213.0333333333333,17.580193236714976,,,25.1,13.033333333333331,,,,,
558,J5oqnad,That was the most PROBLEMATIC room on Clubhouse!!,2021-06-11 19:32:11,GBW,3.405555555555555,135.0,13.0,,41.0,94.0,0.5704,0.4296,2794.983333333333,20.703580246913575,,,37.98333333333333,13.166666666666666,,,,,
559,yb0XoOn,Only lames worry about what OHIO is doing...,2021-06-15 04:13:15,GBW,3.3952777777777783,998.0,163.0,,48.0,950.0,0.7024,0.2976,12860.533333333333,12.88630594522378,,,64.73333333333332,10.266666666666667,,,,,
560,MRG065E,F1: Driver Report Cards & Why,2021-06-16 22:13:06,Women Watching Sports Live,1.904722222222222,56.0,22.0,,20.0,36.0,0.25,0.75,2636.2,47.075,,,72.65,32.86666666666667,,,,,
561,xeLV56Y,Evan’s Birthday Cookout,2021-06-17 01:04:15,The Green Buttwhole,3.0955555555555554,114.0,16.0,,38.0,76.0,0.5614,0.4386,3179.333333333333,27.88888888888889,,,47.13333333333333,18.266666666666666,,,,,
562,7yenR6X,That went well! communityfirst.club,2021-06-18 08:57:23,The Green Buttwhole,2.9541666666666666,56.0,8.0,,13.0,43.0,0.625,0.375,1511.4666666666667,26.99047619047619,,,59.65,17.116666666666667,,,,,
566,yjejDDO,Modest Women connect with Working Class Men,2021-06-23 18:13:13,GBW,1.7825000000000002,132.0,22.0,,34.0,98.0,0.4848,0.5152,2813.5333333333338,21.31464646464647,,,42.35,14.01666666666667,,,,,
567,7gXZyN3,[Emojis],2021-06-24 22:29:07,The Bomani Effect,1.189722222222222,1220.0,309.0,,21.0,1199.0,0.4459,0.5541,12364.216666666667,10.134603825136612,,,35.9,9.683333333333334,,,,,
570,7voDvWW,Y’all really out here blocking Disco Doggie!? Lames!,2021-06-28 03:59:04,GBW,1.846111111111111,95.0,16.0,,26.0,69.0,0.5579,0.4421,2003.85,21.093157894736844,,,41.2,13.516666666666667,,,,,
571,P9zYAVD,Disco Doggie wants entertainment. But the “Dr.” blocked me…,2021-06-28 05:50:16,GBW,2.3344444444444443,70.0,12.0,,11.0,59.0,0.7286,0.2714,1050.9166666666663,15.013095238095236,,,47.53333333333333,8.95,,,,,
575,PDAbre1x,ON THE FRONTLINES - IN INDIA,2021-07-03 16:36:30,Frontliners,2.8975,764.0,116.0,,32.0,732.0,0.5916,0.4084,11033.4,14.441623036649217,,,84.4,11.383333333333333,,,,,
577,ZNZz2ky,A year on Clubhouse,2021-07-04 20:55:23,The Bomani Effect,6.079722222222222,9648.0,1090.0,,114.0,9534.0,0.5113,0.4887,143541.5,14.877850331674958,,,139.86666666666667,13.383333333333333,,,,,
578,PQwq102v,Hot Women Discuss Stocks & Crypto With The Best,2021-07-11 00:27:41,Living in Luxury,1.6658333333333335,1877.0,271.0,,131.0,1746.0,0.5109,0.4891,19459.266666666663,10.3672171905523,,,31.03333333333333,8.816666666666666,,,,,
580,2zoAR49,The Young & The Thirsty OFFICIAL / AUTHORIZED AFTER  PARTY,2021-07-12 04:56:42,The Green Buttwhole,3.786388888888889,1693.0,62.0,,31.0,1662.0,0.7661,0.2339,8463.583333333332,4.9991632211065165,,,42.48333333333333,4.3,,,,,
581,agLV1XK,Hot Women Put Men In The HOT SEAT,2021-07-13 01:26:05,Living in Luxury,2.4077777777777776,1616.0,297.0,,65.0,1551.0,0.565,0.435,14969.266666666665,9.2631600660066,,,42.98333333333333,7.85,,,,,
583,xXJwp6,For friends who check friends for ticks…,2021-07-15 03:56:11,The Green Buttwhole,3.115555555555555,182.0,33.0,,45.0,137.0,0.5495,0.4505,3986.7833333333338,21.90540293040293,,,44.4,14.516666666666667,,,,,
584,2jnllZ1,How do you get Clubhouse employees to come to your rooms?,2021-07-15 16:37:13,The Green Buttwhole,1.1425,308.0,53.0,,43.0,265.0,0.5519,0.4481,3414.5166666666664,11.086093073593071,,,29.28333333333333,8.133333333333333,,,,,
585,PA0o99K,Racial Profiling: Does my Melanin Offend You? ,2021-07-16 16:21:16,Living in Luxury,1.2927777777777778,481.0,89.0,,74.0,407.0,0.3992,0.6008,5636.95,11.71923076923077,,,25.116666666666667,9.283333333333331,,,,,
586,y4VO4BD,Summer NAMM Jam Sesh,2021-07-16 18:37:23,The Bomani Effect,1.6347222222222224,1826.0,387.0,,29.0,1797.0,0.477,0.523,17916.11666666667,9.81167396860168,,,43.58333333333334,9.266666666666667,,,,,
588,Mwr8QAv,[Emojis],2021-07-18 19:06:45,The Bomani Effect,2.433055555555556,2928.0,378.0,,55.0,2873.0,0.6137,0.3863,52890.15,18.06357581967213,,,57.95,17.3,,,,,
590,xnevwGng,I’m just ok,2021-07-20 17:24:27,The Bomani Effect,2.536666666666666,1933.0,224.0,,39.0,1894.0,0.641,0.359,14800.283333333333,7.656639075702707,,,42.78333333333333,6.933333333333334,,,,,
591,xnXkKeWR,Practicing for my NY show on the 30th,2021-07-24 22:47:20,The Bomani Effect,2.9025,2327.0,205.0,,51.0,2276.0,0.4989,0.5011,27555.833333333336,11.84178484457814,,,84.36666666666666,10.216666666666669,,,,,
596,xoXJOb7E,Why are they panhandling people to get the vaccine?,2021-07-30 14:56:09,Living in Luxury,3.261388888888889,6022.0,915.0,,186.0,5836.0,0.4673,0.5327,96929.8,16.09594818997011,,,63.03333333333333,14.6,,,,,
598,MKDlJ2v,F1 - HALFWAY MARK SEASON REVIEWS,2021-08-04 23:09:21,Women Watching Sports Live,2.138611111111111,72.0,30.0,,28.0,44.0,0.2361,0.7639,3764.8,52.28888888888889,,,71.96666666666667,39.76666666666667,,,,,
601,gn5EKOK,GET IT OFF YOUR CHEST,2021-08-18 15:33:04,Living in Luxury,1.6716666666666664,1581.0,453.0,,111.0,1470.0,0.3675,0.6325000000000001,18721.6,11.841619228336494,,,30.93333333333333,10.4,,,,,
604,xoKgoZn,NFL Pre-Season - NE Patriots v Philadelphia Eagles,2021-08-19 23:34:48,Women Watching Sports Live,2.879722222222222,2211.0,677.0,,56.0,2155.0,0.4242,0.5758,25535.83333333333,11.549449721091513,,,54.49999999999999,10.433333333333334,,,,,
605,y9GL02,LA: Free Tuesday? Want to come eat cookies on TV?,2021-08-20 04:47:49,The Green Buttwhole,1.7383333333333333,185.0,28.0,,36.0,149.0,0.5892,0.4108,2760.95,14.924054054054054,,,37.16666666666666,9.55,,,,,
606,ZN3rqYQ,Dr Sean B. Exposes The Truth About The Vaccine Thoughts?,2021-08-20 15:35:33,Living in Luxury,1.5502777777777776,1112.0,244.0,,71.0,1041.0,0.3031,0.6969000000000001,20273.983333333334,18.231999400479616,,,39.71666666666667,16.766666666666666,,,,,
613,xXze4OW,Let’s talk Driver Swaps!!,2021-08-25 23:01:58,Women Watching Sports Live,1.4961111111111112,61.0,21.0,,15.0,46.0,0.4098,0.5902000000000001,2052.4833333333336,33.647267759562844,,,57.15,25.983333333333334,,,,,
614,W1lBZj,I’m Sorry I Won’t Suck Your Ass Like The Rest JT,2021-08-26 03:55:30,Living in Luxury,2.0972222222222223,1184.0,187.0,,81.0,1103.0,0.3708,0.6292,18280.150000000005,15.439315878378382,,,41.16666666666667,13.550000000000002,,,,,
615,yw2237n,Do you believe there is a Heaven & Hell?,2021-08-26 21:44:49,Living in Luxury,9.078611111111112,2281.0,404.0,,163.0,2118.0,0.3902,0.6098,56084.94999999999,24.58787812362998,,,88.75,19.649999999999995,,,,,
617,7LKJ2g3,Do You Believe In God? Are You A Believer?,2021-08-28 11:55:22,Living in Luxury,21.68027777777778,1553.0,139.0,,136.0,1417.0,0.4366,0.5634,39418.41666666667,25.38210989482722,,,72.95,20.816666666666663,,,,,
618,M847y0,F1: Belgian GP Watch Party Pt. 2,2021-08-29 12:00:18,Women Watching Sports Live,4.551388888888889,1567.0,468.0,,49.0,1518.0,0.3427,0.6573,27304.2,17.42450542437779,,,119.9,14.116666666666667,,,,,
620,Zr4ddad,NFL Pre-Season - Jacksonville Jaguars v Dallas Cowboys,2021-08-29 17:01:00,Women Watching Sports Live,2.8208333333333333,90.0,21.0,,31.0,59.0,0.3667,0.6333,3737.383333333333,41.52648148148148,,,67.01666666666667,28.133333333333333,,,,,
624,xjEE0ra6,NFL Kickoff Countdown: Fantasy Football Predictions Ep. 2,2021-08-31 14:31:00,Women Watching Sports Live,1.356111111111111,133.0,41.0,,34.0,99.0,0.3383,0.6617,3680.483333333333,27.672807017543857,,,44.43333333333333,21.916666666666668,,,,,
626,MdOYQ0WA,F1: Current NEWS & VIEWS,2021-09-01 23:02:22,Women Watching Sports Live,1.011111111111111,39.0,19.0,,12.0,27.0,0.2051,0.7948999999999999,1114.65,28.580769230769228,,,39.29999999999999,23.816666666666663,,,,,
628,xpoyA4lO,Convinced JT Fox Dislikes STRONG Black Woman At This Point,2021-09-02 02:01:48,Living in Luxury,2.0569444444444445,1085.0,194.0,,60.0,1025.0,0.2599,0.7401,23410.66666666666,21.57665130568356,,,42.81666666666667,20.33333333333333,,,,,
629,M1zn84D1,NFL Kickoff Countdown Ep. 4,2021-09-02 14:32:43,Women Watching Sports Live,1.0041666666666669,1745.0,556.0,,30.0,1715.0,0.2074,0.7926,13338.666666666666,7.643935052531041,,,25.4,7.333333333333333,,,,,
632,MO8vyLV4,When Are We Gonna Stop Praising Bullies On CH?,2021-09-02 18:16:14,Living in Luxury,3.906944444444445,3579.0,595.0,,148.0,3431.0,0.2903,0.7097,89961.21666666666,25.13585265902952,,,70.4,23.183333333333334,,,,,
634,PbDE25Gy,WWSL Fantasy League Draft,2021-09-02 23:33:16,Women Watching Sports Live,3.9775,68.0,14.0,,16.0,52.0,0.5588,0.4412,3887.133333333333,57.16372549019608,,,124.04999999999998,36.583333333333336,,,,,
641,PrkEe5NO,Now Today Let’s Talk About The Obsession With Envy,2021-09-03 14:47:55,Living in Luxury,1.136388888888889,1629.0,559.0,,42.0,1587.0,0.3689,0.6311,12039.0,7.390423572744015,,,20.883333333333333,7.033333333333333,,,,,
643,xqn71OO,Someone Get The Liar In Here Making Up Stories,2021-09-03 17:50:23,Living in Luxury,1.1355555555555554,2266.0,623.0,,45.0,2221.0,0.3703,0.6296999999999999,20572.15,9.078618711385705,,,30.233333333333334,8.65,,,,,
644,xXoN6djg,Tell us what you think about NFTs (RECORDING),2021-09-03 22:03:08,Community First,2.274722222222222,75.0,17.0,,15.0,60.0,0.3733,0.6267,2298.5,30.64666666666667,,,57.36666666666667,23.96666666666667,,,,,
646,gvanoN,NFL Kickoff Countdown Ep. 6,2021-09-04 14:33:34,Women Watching Sports Live,1.4713888888888889,35.0,11.0,,19.0,16.0,0.4,0.6,1002.3166666666666,28.637619047619047,,,35.88333333333333,20.03333333333333,,,,,
649,xjj0vDw0,F1: DUTCH GP Watch Party Pt. 2,2021-09-05 12:26:24,Women Watching Sports Live,2.4619444444444443,125.0,33.0,,28.0,97.0,0.328,0.6719999999999999,5711.25,45.69,,,85.78333333333333,34.11666666666667,,,,,
651,78zX511,Under New Management- Sponsored by Meow Mix,2021-09-05 23:59:05,GBW,1.531111111111111,1072.0,342.0,,29.0,1043.0,0.2425,0.7575000000000001,11885.166666666668,11.0869092039801,,,27.4,10.633333333333336,,,,,
652,MO667gO6,NFL Kickoff Countdown Ep. 8,2021-09-06 14:31:03,Women Watching Sports Live,2.9047222222222224,112.0,28.0,,40.0,72.0,0.2857,0.7142999999999999,4543.466666666667,40.56666666666667,,,59.31666666666667,30.15,,,,,
653,xqYBe0Xn,Fantasy Draft - WWSL - Pool C - draft.wwsl.club,2021-09-06 23:33:50,Women Watching Sports Live,2.5058333333333334,64.0,19.0,,19.0,45.0,0.3594,0.6406000000000001,2477.8,38.715625,,,67.45,26.58333333333333,,,,,
654,xpY4A0oz,Fantasy Draft - WWSL - Pool B - draft.wwsl.club,2021-09-08 00:02:47,Women Watching Sports Live,2.852222222222222,87.0,18.0,,29.0,58.0,0.4713,0.5287,3197.7333333333327,36.755555555555546,,,62.96666666666666,23.65,,,,,
655,PGzJp9vg,NFL Kickoff Countdown: Setting Your Fantasy Lineup Ep. 9,2021-09-08 14:31:41,Women Watching Sports Live,1.1197222222222225,75.0,24.0,,22.0,53.0,0.32,0.6799999999999999,1482.9833333333336,19.773111111111117,,,29.866666666666667,15.583333333333334,,,,,
656,WOJBqq,F1: The “ICE MAN” Kimi Raikkonen Retires,2021-09-08 23:05:30,Women Watching Sports Live,1.054722222222222,33.0,19.0,,15.0,18.0,0.0606,0.9394,936.05,28.365151515151517,,,30.58333333333333,26.516666666666666,,,,,
657,xBXRww2d,[Emojis],2021-09-11 00:32:43,The Bomani Effect,1.4302777777777778,977.0,297.0,,26.0,951.0,0.3736,0.6264000000000001,11959.183333333332,12.240719890822245,,,50.91666666666667,11.183333333333332,,,,,
659,MzY48bDw,Verzuz:TV Theme Songs,2021-09-12 15:46:19,GBW,1.1952777777777777,62.0,0.0,,19.0,43.0,0.5806,0.4194,1463.6,23.606451612903225,,,41.5,15.7,,,,,
660,PGN98av,NFL Football - GB Packers v NO Saints,2021-09-12 21:02:56,Women Watching Sports Live,2.9025,1904.0,765.0,,88.0,1816.0,0.4538,0.5462,32180.266666666663,16.90140056022409,,,56.48333333333333,14.983333333333333,,,,,
661,PNodQo6w,NFL - Chicago Bears @ LA Rams,2021-09-13 00:26:13,Women Watching Sports Live,2.773055555555556,134.0,31.0,,31.0,103.0,0.4478,0.5522,3933.0166666666655,29.350870646766168,,,54.55,21.766666666666666,,,,,
662,Pv3kpqJD,NFL - New York Giants @ Washington Football Team,2021-09-17 00:44:45,Women Watching Sports Live,5.0088888888888885,160.0,23.0,,50.0,110.0,0.4875,0.5125,8072.500000000001,50.45312500000001,,,85.91666666666667,34.333333333333336,,,,,
663,xpQGL05K,NFL Dallas Cowboys @ LA Chargers,2021-09-19 20:37:00,Women Watching Sports Live,1.4966666666666666,792.0,339.0,,29.0,763.0,0.5215,0.4785,7297.383333333333,9.213867845117845,,,42.46666666666667,7.95,,,,,
664,xk52eBrD,NFL - Ravens vs Chiefs,2021-09-20 00:42:42,Women Watching Sports Live,3.184166666666667,179.0,29.0,,46.0,133.0,0.5028,0.4972,5682.383333333333,31.7451582867784,,,58.71666666666667,22.416666666666668,,,,,
667,PNOdQ3XZ,NFL - Detroit Lions @ Green Bay Packers,2021-09-21 01:03:41,Women Watching Sports Live,2.2525,104.0,33.0,,41.0,63.0,0.2404,0.7596,4726.25,45.44471153846154,,,59.65,36.2,,,,,
669,M1OzrqQR,Muzik with Jen: Special Concert Series,2021-09-22 01:19:37,Community First,2.0483333333333333,957.0,363.0,,60.0,897.0,0.3312,0.6688000000000001,15040.2,15.715987460815048,,,62.3,12.599999999999998,,,,,
671,2jVKX4,Should Men Be The Providers?,2021-09-29 00:26:11,Living in Luxury,1.5741666666666667,632.0,110.0,,117.0,515.0,0.394,0.606,9520.083333333334,15.063422995780591,,,25.83333333333333,12.616666666666667,,,,,
672,PQw175,[Emojis],2021-09-30 01:25:33,The Bomani Effect,9.804444444444444,1150.0,483.0,,47.0,1103.0,0.4565,0.5435,28064.38333333333,24.403811594202896,,,80.81666666666666,22.0,,,,,
676,MwJ1wOag,Clips,2021-10-02 02:50:43,Community First,1.1230555555555557,706.0,253.0,,24.0,682.0,0.5028,0.4972,6851.333333333334,9.704438149197356,,,31.616666666666664,8.933333333333334,,,,,
679,P012vEgL,Women Are Getting Killed Around The World For Denying Men!!,2021-10-02 15:14:43,Living in Luxury,1.2897222222222222,253.0,66.0,,28.0,225.0,0.4111,0.5889,4285.05,16.93695652173913,,,35.85,14.583333333333334,,,,,
680,MKzQoV90,LEANING IN TO YOUR VOICE,2021-10-02 17:02:15,Frontliners,2.786388888888889,463.0,61.0,,40.0,423.0,0.4471,0.5529,9197.016666666666,19.863966882649382,,,63.01666666666667,15.783333333333331,,,,,
682,M5Gaqpq8,Relaxin Deep Meditation,2021-10-03 07:59:19,The Hearing Place,7.535,10.0,6.0,,2.0,8.0,0.4,0.6,1373.9666666666667,137.39666666666668,,,226.05,115.23333333333332,,,,,
683,xp3XWdlz,Mock Job Interview Coaching - Supporting Deon,2021-10-03 16:02:18,Community First,1.2319444444444445,830.0,320.0,,23.0,807.0,0.4831,0.5169,10841.333333333334,13.061847389558231,,,42.71666666666667,12.216666666666669,,,,,
684,xqNX6NZ,NFL Cardinals/Rams - Seahawks/49ers - Steelers/Packers,2021-10-03 20:02:14,Women Watching Sports Live,1.8836111111111111,66.0,13.0,,21.0,45.0,0.4091,0.5909,1595.9499999999998,24.181060606060605,,,40.28333333333333,16.666666666666668,,,,,
686,PDYnqLeR,NFL - TB Buccaneers vs NE Patriots,2021-10-04 00:05:19,Women Watching Sports Live,4.072777777777778,241.0,34.0,,56.0,185.0,0.4315,0.5685,10195.233333333334,42.30387275242048,,,85.48333333333333,29.23333333333333,,,,,
688,M5YvZ5Z8,MNF - LV Raiders vs LA Chargers - How the West was won,2021-10-04 23:56:18,Women Watching Sports Live,4.375555555555556,124.0,25.0,,45.0,79.0,0.4194,0.5806,8184.183333333334,66.00147849462367,,,100.26666666666668,46.48333333333333,,,,,
689,MKDvZBdQ,Toni Morrison’s LOVE - Patrice Reads and Sips,2021-10-05 03:05:15,The Hearing Place,2.519722222222222,98.0,28.0,,10.0,88.0,0.3878,0.6122000000000001,3369.9333333333334,34.387074829931976,,,71.96666666666667,30.116666666666664,,,,,
690,WVkNQVL,COVID UPDATE & Tackling CH Misconceptions,2021-10-06 16:02:19,Medical Collective,1.0386111111111112,378.0,135.0,,13.0,365.0,0.2698,0.7302,6765.916666666667,17.899250440917108,,,50.16666666666666,16.75,,,,,
691,P9ogaXvM,F1: Driver Report Card…. Come rate the drivers,2021-10-06 23:05:22,Women Watching Sports Live,1.9872222222222224,53.0,23.0,,16.0,37.0,0.2642,0.7358,2812.95,53.07452830188679,,,80.03333333333333,41.41666666666666,,,,,
