,Room_ID,Title,Event,Club,Duration,Users,Max_Room_Size,Moderators,Speakers,Listeners,Bounce,Stickiness,Total_User_Time,Avg_User_Time,Avg_User_Time_New_Members,Avg_User_Time_Old_Members,Avg_Speaker_Time,Avg_Listener_Time,New_Users,New_Users_Pct,Old_Users,Old_Users_Pct,Followers
394,xobgzLj6,Reform vs. Defund vs. Abolish The Police. What Is Safe?,2021-07-16 21:16:00,Conversations & Cornbread,0.8999999999999999,402.0,146.0,12.0,43.0,359.0,0.301,0.6990000000000001,5581.8,18.668227424749166,8.42,14.35,32.86666666666667,16.283333333333335,59.0,0.15,343.0,0.85,
395,P9eZjb0k,Exposing Y’all Favorite Racist White People On Clubhouse,2021-07-16 22:01:00,Other,3.3166666666666664,5214.0,450.0,21.0,111.0,5103.0,0.377,0.623,88936.3,22.29538731511657,4.86,15.7,66.03333333333333,21.066666666666666,1216.0,0.23,3998.0,0.77,17.0
396,xV6Dw2DO,NBA Finals Watch Party With The  Hottest on CH,2021-07-17 21:01:00,Living in Luxury,2.6333333333333333,1470.0,86.0,35.0,213.0,1257.0,0.433,0.567,15689.050000000003,16.85182599355532,3.06,8.23,28.050000000000004,13.550000000000002,180.0,0.12,1290.0,0.88,10.0
397,xoKdW9Bo,The Deeper End W/ LeoRising [7.18],2021-07-18 17:15:00,Queen of Clubs,1.05,3656.0,115.0,1.0,9.0,3647.0,0.711,0.28900000000000003,5234.0,3.9826040837974013,0.76,1.74,42.9,3.7333333333333334,1126.0,0.31,2531.0,0.69,
398,MwwJjlQg,Come Talk Crypto With The Hottest On CH,2021-07-18 19:17:00,Living in Luxury,1.8333333333333335,1132.0,124.0,35.0,127.0,1007.0,0.443,0.5569999999999999,12210.816666666666,15.398255569567043,2.16,9.46,35.31666666666667,11.6,169.0,0.15,963.0,0.85,1.0
399,xp32ajqO,The Young and The Thirsty Ep. 4: “It’s Up & It’s Stuck”,2021-07-18 21:02:00,Comedy Club,2.4166666666666665,4949.0,470.0,16.0,38.0,4911.0,0.554,0.44599999999999995,48741.86666666667,15.856170028193452,1.28,11.49,78.93333333333334,15.066666666666668,1186.0,0.24,3763.0,0.76,5.0
400,MR8Vvgb5,Breakfast w/ Champions Motivational Monday w/ Ryan Blair,2021-07-19 05:03:00,Other,6.283333333333333,6746.0,515.0,45.0,146.0,6600.0,0.763,0.237,165538.0,38.67522669568371,8.02,28.83,64.43333333333334,36.05,1190.0,0.18,5557.0,0.82,
401,m2nglLor,RAP MONOLOGUES - ACT OUT RAP VERSES - OPEN GYM,2021-07-19 19:57:00,Rap Monologues,0.9833333333333334,2245.0,314.0,9.0,16.0,2232.0,0.45,0.55,12762.0,7.48643216080402,1.09,6.59,42.266666666666666,7.133333333333334,354.0,0.16,1891.0,0.84,
402,xln4lKLq,Where is Dr. Lunsford?! Share your theories,2021-07-19 17:09:00,Dr. Lunsford Fan Club,1.0333333333333334,235.0,24.0,21.0,27.0,209.0,0.584,0.41600000000000004,1216.6666666666665,9.733333333333333,0.0,4.62,21.166666666666668,6.583333333333333,30.0,0.13,205.0,0.87,1.0
403,xnn0nggg,Championship Afterparty : THE BUCKS WON ,2021-07-20 23:54:00,Envy,0.5666666666666667,429.0,53.0,24.0,63.0,366.0,0.556,0.44399999999999995,1636.9,6.600403225806452,0.33,3.71,11.3,5.0,40.0,0.09,389.0,0.91,-1.0
404,M5KLaqgp,Clubhouse is going Public and out of Beta - Thoughts,2021-07-21 00:53:00,Envy,0.21666666666666667,308.0,94.0,13.0,29.0,280.0,0.41,0.5900000000000001,889.4666666666667,4.006606606606606,1.23,2.81,7.599999999999999,3.466666666666667,22.0,0.07,286.0,0.93,0.0
405,MO021b6m,CLUBHOUSE IS NOW OPEN TO EVERYONE,2021-07-21 13:20:00,Hey,9.166666666666666,29540.0,1705.0,107.0,641.0,28899.0,0.55,0.44999999999999996,439082.9166666667,14.864012074023924,2.78,7.6,89.13333333333334,13.216666666666667,5525.0,0.19,18931.0,0.64,
406,xnkVKG3r,Clubhouse Rebrands and Goes Public: What does that Mean?,2021-07-21 13:30:00,Community First,2.966666666666667,23479.0,2157.0,68.0,249.0,23234.0,0.476,0.524,235014.0,10.12,1.75,12.71,59.16666666666666,8.7,5509.0,0.23,17970.0,0.77,41.0
407,Mz5OdRz3,Clubhouse Tech Talk,2021-07-22 14:13:00,Other,2.2333333333333334,7048.0,509.0,21.0,78.0,6970.0,0.558,0.44199999999999995,53700.4,12.035051546391752,2.04,0.43,48.2,11.4,2251.0,0.32,4797.0,0.68,8.0
408,MwrnDpnQ,Wealthy Men Connect With Beautiful Women,2021-07-23 20:46:00,Living in Luxury,1.8833333333333333,4775.0,215.0,41.0,155.0,4620.0,0.571,0.42900000000000005,21586.88333333333,6.349083333333333,1.74,3.81,28.966666666666665,5.283333333333333,1224.0,0.26,3552.0,0.74,
409,m2ngrr58,RAP BATTLE Who Wants Smoke?,2021-07-23 21:01:00,Hey,2.95,2972.0,367.0,12.0,79.0,2893.0,0.412,0.5880000000000001,30208.1,14.083030303030302,3.73,9.19,60.45000000000001,12.333333333333334,294.0,0.1,2679.0,0.9,
410,P0AK1Wnw,Y’all FAKE!! Block me back ScaryHours,2021-07-23 22:31:00,Other,3.8500000000000005,2141.0,443.0,25.0,88.0,2057.0,0.292,0.708,36055.816666666666,23.216881305001074,5.5,12.9,75.38333333333334,20.083333333333332,116.0,0.05,2025.0,0.95,2.0
411,PY4LLXwz,The Moan Room ,2021-07-25 12:07:00,Living in Luxury,0.15,316.0,70.0,7.0,25.0,291.0,0.548,0.45199999999999996,576.7166666666667,2.772676282051282,0.73,1.74,5.866666666666667,2.35,51.0,0.16,265.0,0.84,
412,xB0Rkwpd,Welcome To Audio Pornhub,2021-07-25 12:21:00,Living in Luxury,0.9833333333333334,2587.0,229.0,6.0,71.0,2516.0,0.565,0.43500000000000005,9274.066666666666,5.00759539236861,2.41,2.73,17.45,4.533333333333333,513.0,0.2,2074.0,0.8,
413,M1Opb6Yp,Welcome To Audio Pornhub 2,2021-07-25 01:59:00,Living in Luxury,0.005555555555555555,70.0,57.0,4.0,10.0,62.0,1.0,0.0,22.533333333333335,0.3313725490196079,0.0,0.0,0.41666666666666674,0.31666666666666665,15.0,0.21,55.0,0.79,
414,xegq2qeY,CH Fixes Club Functions: No more stealing Clubs YEAYYY!,2021-07-25 13:29:00,Other,1.7,701.0,115.0,16.0,63.0,638.0,0.434,0.5660000000000001,11294.300000000001,16.11169757489301,2.86,7.12,43.06666666666667,13.45,32.0,0.05,669.0,0.95,0.0
415,P9vGoWyd,A Clubhouse Bully making a room called CH Bullies wtf,2021-07-25 17:10:00,Other,1.8166666666666664,2462.0,424.0,10.0,89.0,2373.0,0.323,0.677,46504.466666666674,18.88889791497428,6.13,12.38,47.03333333333333,17.833333333333336,206.0,0.08,2083.0,0.85,
416,mga9yoaN,The Young and The Thirsty Ep. 5 “The Upper Room”,2021-07-25 21:02:00,Comedy Club,2.15,3548.0,266.0,9.0,35.0,3513.0,0.491,0.509,22632.5,9.891826923076923,1.04,6.93,65.7,9.05,895.0,0.25,2654.0,0.75,
417,xoXyg306,Welcome To Audio Pornhub,2021-07-26 12:06:00,Envy,0.6833333333333333,1835.0,158.0,19.0,58.0,1777.0,0.551,0.44899999999999995,5227.866666666667,3.852517808892164,1.72,2.53,12.816666666666666,3.466666666666667,320.0,0.17,1515.0,0.83,
418,ME0WAO9V,"First flags, are emojis next!? Let’s speculate!",2021-07-26 14:25:00,Community First,0.8833333333333333,151.0,26.0,6.0,25.0,130.0,0.438,0.562,1310.2666666666664,14.722097378277152,0.8,8.96,22.8,11.566666666666665,10.0,0.07,141.0,0.93,3.0
419,myo52v1W,RESPECTFULLY - DEAR CLUBHOUSE,2021-07-26 20:05:00,Other,3.6833333333333336,2628.0,194.0,32.0,66.0,2565.0,0.43,0.5700000000000001,29988.949999999997,17.568219097832454,1.7,10.02,82.66666666666667,14.95,535.0,0.2,2094.0,0.8,-1.0
420,MO2WlKLE,Wealthy Men Connect With Beautiful Women,2021-07-26 20:15:00,Living in Luxury,3.083333333333334,3778.0,433.0,33.0,178.0,3600.0,0.473,0.527,27835.433333333334,9.780545795268212,2.16,7.11,34.516666666666666,8.15,468.0,0.12,3310.0,0.88,0.0
421,m2YVyGd4,Late Night @ The Roosevelt,2021-07-26 21:17:00,Other,1.7166666666666668,1751.0,212.0,15.0,55.0,1696.0,0.283,0.7170000000000001,14540.083333333332,11.421903639696255,2.24,7.84,41.083333333333336,10.133333333333333,94.0,0.05,1657.0,0.95,
422,my9zn4gn,Are we living in a Clubhouse bubble?,2021-07-28 00:02:00,Other,4.566666666666666,5595.0,505.0,26.0,140.0,5456.0,0.366,0.634,69844.93333333333,17.602049731182795,3.17,10.22,74.16666666666667,15.533333333333335,572.0,0.1,5023.0,0.9,6.0
423,ma4J27jv,Let US help YOU ON-BOARD! Welcome to Clubhouse,2021-07-28 13:41:00,Hey,0.85,161.0,42.0,12.0,48.0,113.0,0.398,0.602,2149.4166666666665,13.350414078674948,,,20.1,10.483333333333333,22.0,0.14,139.0,0.86,
424,PNjJ0GLK,Narcissists vs Empaths - A Duel of Sorts,2021-07-29 16:51:00,Club Petty,3.2666666666666666,788.0,73.0,19.0,79.0,710.0,0.394,0.606,11530.816666666666,20.481024274718767,4.37,10.77,51.916666666666664,15.35,97.0,0.12,691.0,0.88,11.0
425,mWVNgQ8L,Hot Women Get Advice & Connect W/ Business Men,2021-07-29 18:26:00,Living in Luxury,0.013333333333333332,50.0,,4.0,13.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,50.0,1.0,
426,M5RynDDv,Married Men Come Find A Clubhouse Wife,2021-07-29 18:41:00,Living in Luxury,0.4833333333333334,2116.0,353.0,21.0,353.0,2021.0,0.472,0.528,10714.199999999999,7.239324324324324,1.21,4.8,12.366666666666665,5.633333333333333,308.0,0.15,1808.0,0.85,
427,PryYOydO,Hot Women Bully ALL Men,2021-07-29 19:27:00,Living in Luxury,0.03333333333333333,92.0,45.0,7.0,15.0,77.0,0.514,0.486,102.4,1.4222222222222223,0.8,1.0,2.2666666666666666,1.2000000000000002,10.0,0.11,82.0,0.89,
428,mJwwVkeO,Come Tell Us Why You Cheated,2021-07-29 21:09:00,Living in Luxury,0.23333333333333334,144.0,38.0,7.0,23.0,121.0,0.484,0.516,444.75,4.681578947368421,1.4,2.83,8.316666666666666,3.65,15.0,0.1,129.0,0.9,
429,MEbybwLk,Where all the narcissists go?,2021-07-29 22:27:00,Club Petty,0.5833333333333334,58.0,23.0,5.0,14.0,44.0,0.345,0.655,622.0,10.724137931034482,,,16.3,8.95,2.0,0.03,56.0,0.97,
430,myXry2d4,Shooters Shoot W/ The Women You Envy,2021-07-30 17:01:00,Envy,0.8999999999999999,764.0,86.0,23.0,74.0,690.0,0.517,0.483,4157.099999999999,8.364386317907444,1.02,5.18,20.55,6.299999999999999,169.0,0.22,595.0,0.78,
431,M140GwkN,Kanye ISSUES  & SOLUTIONS,2021-07-30 20:00:00,BlackIssuesISSUES,7.516666666666667,790.0,72.0,14.0,62.0,745.0,0.422,0.5780000000000001,33527.933333333334,42.440421940928275,3.96,20.37,137.63333333333333,34.333333333333336,54.0,0.07,730.0,0.92,
432,MdAJ9DGR,It’s Dr. Domina’s Last Day of Med School,2021-07-31 15:29:00,The Green Buttwhole,1.9833333333333334,2282.0,372.0,18.0,36.0,2249.0,0.386,0.614,14285.533333333333,9.276320346320347,1.79,6.9,34.050000000000004,8.683333333333334,405.0,0.18,1877.0,0.82,4.0
433,PQ1BVR0j,Clubhouse new app update & new Hallway ranking,2021-08-01 13:09:00,Other,2.95,6395.0,466.0,39.0,227.0,6168.0,0.422,0.5780000000000001,78900.0,17.798680770144998,2.52,10.18,63.88333333333333,15.316666666666666,506.0,0.08,5890.0,0.92,1.0
434,xpY2rbez,The Young & The Thirsty “City Girls Up 100 Trillion Points”,2021-08-01 21:05:00,Comedy Club,1.9666666666666668,2962.0,396.0,6.0,41.0,2922.0,0.41,0.5900000000000001,24331.933333333334,9.980284386108833,1.1,7.67,66.31666666666666,9.016666666666667,470.0,0.16,2492.0,0.84,2.0
435,PrkEdDbD,TALK TO BATMAN/VENOM/THE JOKER/OPTIMUS PRIME/LUCIFER,2021-08-02 00:39:00,The Green Buttwhole,1.2333333333333334,617.0,77.0,16.0,41.0,576.0,0.462,0.538,4667.833333333334,11.907738095238097,0.88,6.98,23.816666666666663,10.516666666666667,125.0,0.2,492.0,0.8,1.0
436,MKDlJ2vb,F1 HALFWAY MARK SEASON REVIEWS,2021-08-04 00:39:00,Women Watching Sports Live,2.1333333333333333,122.0,30.0,10.0,28.0,94.0,0.236,0.764,3764.8,52.28888888888889,58.0,30.12,71.96666666666667,39.76666666666667,2.0,0.02,120.0,0.98,3.0
437,Pr4Qq17L,Financial Domination: Come Get Bullied By The Best,2021-08-04 18:43:00,Living in Luxury,0.95,1543.0,215.0,23.0,24.0,1522.0,0.481,0.519,7919.6,7.173550724637681,1.88,6.0,33.73333333333334,6.583333333333333,486.0,0.31,1057.0,0.69,
438,xBlyznK4,A party you can’t join,2021-08-05 05:10:00,Club Petty,2.3333333333333335,970.0,38.0,14.0,31.0,939.0,0.697,0.30300000000000005,1692.0,6.928717948717949,0.79,2.42,24.566666666666666,4.800000000000001,358.0,0.37,612.0,0.63,4.0
439,m21dR4Dr,Untitled,2021-08-06 21:52:00,Other,3.45,27440.0,1611.0,11.0,135.0,27305.0,0.467,0.5329999999999999,184423.0,10.985294514085455,2.54,7.5,65.03333333333333,10.433333333333334,4128.0,0.15,23314.0,0.85,
440,xjbde97x,The Deeper End W/ LeoRising [8.8],2021-08-08 18:24:00,Queen of Clubs,0.5166666666666667,1230.0,73.0,1.0,12.0,1218.0,0.688,0.31200000000000006,2072.0,3.424793388429752,0.68,1.76,24.416666666666668,3.0,363.0,0.3,867.0,0.7,
441,MEewzRQ3,The Young and The Thirsty Ep. 7 “Bussin’”,2021-08-08 21:01:00,Comedy Club,4.516666666666667,3617.0,466.0,8.0,50.0,3567.0,0.419,0.581,24204.149999999998,15.270757097791797,1.02,8.19,124.41666666666666,12.95,935.0,0.26,2682.0,0.74,1.0
442,my4ZZlbl,"If YOU Could Attend Any GP, Where Would it be and Why",2021-08-11 19:03:00,Women Watching Sports Live,1.2833333333333332,75.0,22.0,4.0,21.0,54.0,0.149,0.851,1764.55,37.543617021276596,19.0,27.12,45.583333333333336,31.049999999999997,4.0,0.05,71.0,0.95,1.0
443,MKJQbBko,AUSTIN DEAN ASHFORD PERFORMING LIVE IN DALLAS TX FOMO TOUR,2021-08-11 20:46:00,Austin Dean Ashford,1.0833333333333333,1033.0,198.0,13.0,22.0,1011.0,0.489,0.511,7306.0,3.4718309859154934,0.14,7.33,8.583333333333334,3.166666666666667,14.0,0.01,1019.0,0.99,
444,xB39opdR,NFL Pre-Season - Steelers/Eagles - Washington/Patriots,2021-08-12 19:33:00,Women Watching Sports Live,3.2,440.0,70.0,5.0,47.0,393.0,0.483,0.517,5995.9,20.53390410958904,2.21,9.97,53.116666666666674,14.283333333333333,30.0,0.07,410.0,0.93,4.0
445,xXgXwa82,Hollywood Meets Bollywood Meets Cartoon Network: WAR!,2021-08-12 20:40:00,The Green Buttwhole,1.3,338.0,63.0,3.0,30.0,310.0,0.369,0.631,4464.1,17.714682539682542,7.88,11.05,36.81666666666667,15.133333333333335,25.0,0.07,314.0,0.93,
446,M4w9Nn5J,Football is back! Cowboys v Cardinals - NFL Pre-Season,2021-08-13 21:01:00,Women Watching Sports Live,4.483333333333333,185.0,15.0,4.0,32.0,160.0,0.547,0.45299999999999996,4273.650000000001,36.52692307692308,1.11,20.5,70.20000000000002,23.85,19.0,0.1,166.0,0.9,0.0
447,MdjL4qOA,HAPPY BIRTHDAY VANY WOODS,2021-08-15 11:04:00,Hey,0.9666666666666668,908.0,441.0,25.0,62.0,846.0,0.261,0.739,7809.133333333333,8.6003671071953,,,19.066666666666666,7.833333333333333,23.0,0.03,885.0,0.97,2.0
448,PDvgony6,MotoGP: Austrian GP Watch Party,2021-08-15 07:48:00,Women Watching Sports Live,1.2,46.0,12.0,4.0,12.0,38.0,0.486,0.514,1512.0,39.79,0.0,45.82,42.96666666666667,17.566666666666663,5.0,0.11,41.0,0.89,0.0
449,MzAgVBLb,Football is back! Panthers v Colts - NFL Pre-Season,2021-08-15 00:59:00,Women Watching Sports Live,0.5833333333333334,65.0,19.0,3.0,15.0,51.0,0.44,0.56,556.6666666666667,11.133333333333335,3.0,10.34,16.850000000000005,8.683333333333334,2.0,0.03,64.0,0.98,2.0
450,PYzzvezv,The Young and The Thirsty Ep. 8 “F**k Around & Find Out”,2021-08-15 21:01:00,Comedy Club,1.7833333333333332,2063.0,437.0,6.0,35.0,2028.0,0.396,0.604,37533.0,18.88,2.79,21.85,62.61666666666666,10.183333333333334,310.0,0.15,1976.0,0.96,4.0
451,M1eO7llN,Unvaccinated getting harassed vaccinated getting praised?,2021-08-16 15:26:00,Yuck,5.983333333333333,6641.0,1008.0,83.0,238.0,6403.0,0.194,0.806,325402.9166666666,48.99908397329719,,,106.81666666666666,46.85,154.0,0.02,6487.0,0.98,
452,xjjjNqe6,RAP MONOLOGUES CHAMPIONSHIPS ACT OUT RAP VERSES,2021-08-16 20:02:00,Rap Monologues,2.283333333333333,3763.0,565.0,7.0,20.0,3745.0,0.373,0.627,33028.48333333334,11.741373385472214,1.86,8.9,85.01666666666667,11.216666666666667,503.0,0.13,3260.0,0.87,1.0
453,MdQ9OZJA,"Updated Club Features, Fewer Notifications - Thoughts??",2021-08-17 14:55:00,Community First,1.1333333333333333,422.0,35.0,12.0,31.0,392.0,0.563,0.43700000000000006,2228.6833333333334,8.774343832020998,0.56,4.84,26.933333333333334,6.25,142.0,0.34,280.0,0.66,1.0
454,MEez2llv,There’s ALOT Of HIDDEN Animosity On CH,2021-08-18 17:22:00,Living in Luxury,0.21666666666666667,266.0,69.0,16.0,36.0,231.0,0.486,0.514,814.1,3.8042056074766357,1.03,2.98,7.533333333333334,3.05,33.0,0.12,233.0,0.88,0.0
455,xB0AqXr1,"Hey, is this thing on?",2021-08-18 17:40:00,Other,1.8666666666666667,1025.0,397.0,21.0,79.0,946.0,0.134,0.866,29627.0,34.60897920604914,1.57,32.84,21.816666666666666,36.03333333333333,47.0,0.05,978.0,0.95,2.0
456,MR6d4Yz8,F1 BUDGET CAPs. Are they the solution or a problem?,2021-08-18 19:10:00,Women Watching Sports Live,1.05,77.0,19.0,4.0,17.0,60.0,0.217,0.783,1256.9333333333334,27.324637681159423,0.0,15.9,38.0,21.066666666666666,1.0,0.01,76.0,0.99,1.0
457,my9kAGOG,Is Clubhouse Content Trash?,2021-08-19 14:46:00,Other,3.4166666666666665,754.0,66.0,21.0,66.0,697.0,0.381,0.619,13124.300000000001,22.320238095238096,5.31,17.08,57.016666666666666,17.933333333333334,43.0,0.06,712.0,0.94,1.0
458,m2YvXVQz,LYRIC DEBATES 1 Vz 1 Debate about song Lyrics,2021-08-19 17:06:00,Austin Dean Ashford,1.3666666666666667,2156.0,421.0,7.0,16.0,2146.0,0.367,0.633,20444.0,9.53,1.88,10.76,48.016666666666666,7.900000000000001,298.0,0.14,1858.0,0.86,1.0
459,xoKgoZno,NFL Pre-Season -  NE Patriots v Philadelphia Eagles,2021-08-19 19:34:00,Women Watching Sports Live,2.8666666666666667,2877.0,677.0,4.0,56.0,2821.0,0.424,0.5760000000000001,28776.0,11.549449721091511,1.48,11.1,54.49999999999999,10.433333333333334,265.0,0.09,2612.0,0.91,11.0
460,Md8DDWr8,Deon Carlette is an AMAZING human being!,2021-08-19 22:29:00,The Green Buttwhole,2.283333333333333,111.0,73.0,21.0,28.0,90.0,0.425,0.575,2511.866666666667,34.409132420091325,0.17,12.25,52.31666666666667,23.26666666666667,6.0,0.05,105.0,0.95,0.0
461,my9GL02l,LA: Free Tuesday? Want to come eat cookies on TV?,2021-08-20 12:47:00,The Green Buttwhole,1.7333333333333334,315.0,28.0,23.0,36.0,284.0,0.589,0.41100000000000003,2760.95,14.924054054054054,1.38,6.18,37.166666666666664,9.55,86.0,0.27,229.0,0.73,0.0
462,PY6XKjvE,HARRY POTTER TEACHES MAGIC TO BOLLYWOOD CELEBRITIES!,2021-08-20 13:59:00,The Green Buttwhole,1.3833333333333333,228.0,61.0,8.0,73.0,155.0,0.346,0.654,5207.783333333333,22.841154970760233,,,29.9,19.516666666666666,12.0,0.05,216.0,0.95,0.0
463,xob3rNL6,Disinformation is dangerous! Should Clubhouse intervene?,2021-08-20 15:12:00,Community First,3.966666666666667,2429.0,223.0,13.0,92.0,2339.0,0.327,0.673,114752.0,49.06,13.78,55.99,90.41666666666666,23.583333333333332,384.0,0.16,2045.0,0.84,16.0
464,xebAeQGQ,NFL Pre-Season - Chiefs/Cardinals - Bengals/Washington,2021-08-20 20:44:00,Women Watching Sports Live,2.65,1552.0,355.0,5.0,44.0,1508.0,0.464,0.536,13307.233333333334,12.119520340012144,0.32,7.48,58.5,10.183333333333334,76.0,0.05,1476.0,0.95,7.0
465,xpQDplag,NFL Pre-Season - New York Giants v Cleveland Browns,2021-08-22 13:02:00,Women Watching Sports Live,3.2333333333333334,1192.0,392.0,6.0,41.0,1151.0,0.294,0.706,9829.0,9.318272005772004,4.93,8.63,56.733333333333334,7.116666666666665,29.0,0.02,1163.0,0.98,0.0
466,P0YjZjbY,WATCHING NFL LIVE: 49ers vs CHARGERS,2021-08-22 19:17:00,She Talks Football,5.183333333333334,81.0,18.0,6.0,33.0,48.0,0.481,0.519,5463.8,67.45432098765433,,,101.93333333333334,43.75,2.0,0.02,79.0,0.98,4.0
467,PQ5Q9EO7,The Young and The Thirsty Ep. 9 “It is what it is”,2021-08-22 21:02:00,Comedy Club,2.966666666666667,2124.0,460.0,11.0,47.0,2077.0,0.389,0.611,25283.65,12.808333333333334,2.07,10.45,83.53333333333333,11.083333333333334,310.0,0.15,1870.0,0.88,1.0
468,MOGO3B45,NFL Pre-Season - Jacksonville Jaguars v NO Saints,2021-08-23 19:58:00,Women Watching Sports Live,3.666666666666666,1713.0,309.0,7.0,66.0,1648.0,0.397,0.603,17185.333333333336,14.776726855832619,1.79,8.03,61.483333333333334,11.966666666666669,108.0,0.06,1606.0,0.94,9.0
469,xVOz8ONl,WILLONIUS HATCHER ROAST - HAPPY BIRTHDAY - FLAME HIM,2021-08-24 16:12:00,Comedy Club,7.949999999999999,4070.0,117.0,29.0,102.0,3968.0,0.503,0.497,42700.916666666664,1019.0,0.86,12.0,143.11666666666667,23.566666666666666,645.0,0.16,3425.0,0.84,2.0
470,P9Kpavpd,Next Verzus: Tennis Hall of Fame vs “King Richard”,2021-08-25 16:01:00,Women Watching Sports Live,2.1666666666666665,87.0,25.0,9.0,21.0,67.0,0.23,0.77,2663.0666666666666,43.65683060109289,66.0,25.43,55.733333333333334,37.31666666666667,6.0,0.07,81.0,0.93,0.0
471,xXze4OWb,Let’s talk Driver Swaps!!,2021-08-25 19:01:00,Women Watching Sports Live,1.4833333333333334,87.0,21.0,4.0,16.0,71.0,0.41,0.5900000000000001,2052.4833333333336,33.647267759562844,0.0,22.13,57.15,25.983333333333338,1.0,0.01,86.0,0.99,0.0
472,xlJ46Lk6,Untitled [8.26] ,2021-08-26 14:49:00,She Talks Football,4.05,83.0,15.0,4.0,28.0,57.0,0.231,0.769,3015.333333333333,57.98717948717948,0.0,36.55,69.63333333333333,44.4,0.0,0.0,84.0,1.01,2.0
473,mybNLJVl,Lyrical Debates [8.26],2021-08-26 17:08:00,Austin Dean Ashford,1.1333333333333333,1627.0,302.0,6.0,15.0,1614.0,0.416,0.5840000000000001,11712.983333333334,9.917852102737793,1.03,7.89,56.64999999999999,9.316666666666666,253.0,0.16,1375.0,0.85,1.0
474,PQNLbAAB,What your stance on the VAX - CEO Edition,2021-08-17 16:34:59,Yuck,3.3291666666666666,3964.0,774.0,,154.0,3810.0,0.2323,0.7677,136009.33333333334,34.311133535149686,,,74.58333333333333,32.68333333333334,,,,,
475,mgn5EKOK,GET IT OFF YOUR CHEST,2021-08-18 15:33:04,Living in Luxury,1.6716666666666664,1581.0,453.0,,111.0,1470.0,0.3675,0.6325000000000001,18721.6,11.841619228336494,,,30.93333333333333,10.4,,,,,
476,mZN3rqYQ,Dr Sean B. Exposes The Truth About The Vaccine Thoughts?,2021-08-20 15:35:33,Yuck,1.5502777777777776,1112.0,244.0,,71.0,1041.0,0.3031,0.6969000000000001,20273.983333333334,18.231999400479616,,,39.71666666666667,16.766666666666666,,,,,
477,xljEzb04,Who More Of A Racist Trump Or Biden And Why? ,2021-08-20 21:22:13,Living in Luxury,0.38055555555555554,344.0,95.0,,29.0,315.0,0.4738,0.5262,1791.3833333333332,5.20750968992248,,,13.616666666666665,4.433333333333334,,,,,
478,PQ1qzeVv,Pretty Vibes With Pretty Women,2021-08-20 22:30:08,Living in Luxury,0.05388888888888889,64.0,34.0,,12.0,52.0,0.6562,0.3438,79.26666666666667,1.2385416666666667,,,2.2,1.0166666666666666,,,,,
479,mabr1765,T-Mobile Data Breach : Millions Of People‚ Data Exposed,2021-08-21 13:00:47,Living in Luxury,0.13972222222222222,124.0,61.0,,10.0,114.0,0.4839,0.5161,375.7333333333333,3.03010752688172,,,6.033333333333333,2.7666666666666666,,,,,
480,P08EVapn,Vaccination Card Mandates,2021-08-21 13:46:41,Yuck,6.573888888888889,8785.0,921.0,,291.0,8494.0,0.2847,0.7153,352219.75000000006,40.09331246442801,,,96.81666666666666,38.150000000000006,,,,,
481,xBRWZeAZ,Wealthy Men Connect With Beautiful Women,2021-08-21 23:04:17,Living in Luxury,2.245833333333333,2027.0,150.0,,85.0,1942.0,0.5106,0.48939999999999995,18567.1,9.159891465219536,,,42.13333333333333,7.716666666666667,,,,,
482,xkalRrlG,Theres A bunch of cry babies & clout chasers on CH,2021-08-22 04:09:54,Living in Luxury,0.02333333333333333,37.0,30.0,,3.0,34.0,0.6486,0.35140000000000005,26.866666666666664,0.726126126126126,,,1.4,0.6666666666666666,,,,,
483,PYz9RkNW,Heaven Sent Women Seduce Business Men,2021-08-22 23:03:08,Living in Luxury,0.26055555555555554,216.0,77.0,,32.0,184.0,0.4074,0.5926,1007.8666666666666,4.666049382716049,,,8.4,4.016666666666667,,,,,
484,MRLDVn5a,Heaven Sent Women Put Men In The HOT SEAT,2021-08-22 23:21:29,Living in Luxury,1.068888888888889,494.0,82.0,,52.0,442.0,0.3968,0.6032,5568.766666666666,11.27280701754386,,,28.46666666666666,9.25,,,,,
485,PN2Y9KDw,Converse With Thee HOTTEST Women On Clubhouse Here,2021-08-23 00:27:43,Living in Luxury,0.6322222222222221,360.0,78.0,,55.0,305.0,0.4583,0.5417000000000001,2761.083333333333,7.669675925925925,,,15.45,6.266666666666667,,,,,
486,PbgDz2aZ,FDA Grants Full Approval To Pfizer Covid-19 Vaccine,2021-08-23 14:55:57,Yuck,0.305,309.0,141.0,,32.0,277.0,0.3074,0.6926,1962.9833333333336,6.352696871628911,,,9.55,5.983333333333334,,,,,
487,P0O6WzwY,Persia Meets America Clubhouse Edition,2021-08-23 15:33:30,Living in Luxury,0.22555555555555556,147.0,47.0,,34.0,113.0,0.4694,0.5306,493.1166666666666,3.3545351473922898,,,4.366666666666666,3.05,,,,,
488,MKK0R6dJ,Financial Domination: Come Get Bullied By Your Fantasy,2021-08-24 00:00:46,Living in Luxury,0.08861111111111111,54.0,24.0,,10.0,44.0,0.5,0.5,102.3,1.8944444444444444,,,2.75,1.7,,,,,
